ID,Itemsets
T5939,"champagne,pancakes,green tea"
T5940,chocolate
T5941,"french fries,strawberries"
T5942,spaghetti
T5943,"shrimp,gums,low fat yogurt"
T5944,"ground beef,spaghetti,mineral water,antioxydant juice,french fries"
T5945,"milk,cookies"
T5946,"shrimp,spaghetti,honey,whole wheat rice,blueberries,cooking oil,green tea,frozen smoothie"
T5947,"tomatoes,champagne"
T5948,"soup,milk,oil,chocolate,escalope,babies food"
T5949,dessert wine
T5950,"mineral water,fromage blanc,cake,french fries"
T5951,"herb & pepper,spaghetti,yams,clothes accessories"
T5952,"muffins,white wine"
T5953,"herb & pepper,muffins"
T5954,"grated cheese,herb & pepper,chocolate,olive oil,vegetables mix,nonfat milk,eggs,cake,eggplant,cereals,brownies,pancakes,green tea"
T5955,"tomatoes,cooking oil,french fries,cottage cheese,brownies,yogurt cake,protein bar,salt,tomato juice,mayonnaise"
T5956,"chocolate,spaghetti,energy bar,corn,tomato juice"
T5957,"whole wheat pasta,milk,olive oil"
T5958,"burgers,butter,pancakes,honey,french fries,body spray"
T5959,"burgers,ground beef,chocolate,oil,carrots,escalope,green tea"
T5960,"spaghetti,cake,pancakes,white wine"
T5961,escalope
T5962,"burgers,ham,whole wheat pasta,mineral water,olive oil,honey,frozen smoothie,cottage cheese,brownies"
T5963,"chocolate,french fries"
T5964,low fat yogurt
T5965,french fries
T5966,yams
T5967,"avocado,eggs,brownies"
T5968,"red wine,tomatoes,tea,escalope,champagne"
T5969,"honey,french fries,green tea"
T5970,"burgers,ham,shrimp,milk,french wine,vegetables mix,french fries,frozen smoothie,fresh bread,low fat yogurt"
T5971,"herb & pepper,ground beef,tomato sauce,salmon,frozen smoothie,yogurt cake"
T5972,"shrimp,tomatoes,spaghetti,eggs"
T5973,"spinach,melons"
T5974,"soup,energy bar,cake,mint"
T5975,"turkey,herb & pepper,spaghetti,pancakes,green tea"
T5976,"olive oil,butter,pancakes"
T5977,"mineral water,french fries,energy drink,low fat yogurt"
T5978,"cake,cookies,pancakes,low fat yogurt"
T5979,"mineral water,soup,french fries,escalope,magazines"
T5980,"mineral water,champagne,hot dogs,cottage cheese,green tea"
T5981,"shrimp,oil,extra dark chocolate,light mayo,white wine"
T5982,"mineral water,eggplant,escalope,asparagus"
T5983,"oil,light mayo"
T5984,"ham,red wine,whole wheat rice"
T5985,yogurt cake
T5986,escalope
T5987,muffins
T5988,spaghetti
T5989,"herb & pepper,olive oil,blueberries"
T5990,"green beans,salad,green tea"
T5991,"herb & pepper,shrimp,ground beef,spaghetti,mineral water,milk,pancakes,cake,gums,bug spray,chicken,whole weat flour,french fries,frozen smoothie,mushroom cream sauce"
T5992,"burgers,shrimp"
T5993,"chocolate,escalope"
T5994,frozen vegetables
T5995,"spaghetti,mineral water,avocado,meatballs,milk,chicken,carrots"
T5996,ground beef
T5997,"avocado,chocolate,frozen smoothie"
T5998,"strawberries,energy drink"
T5999,"pepper,mineral water,soup,french fries"
T6000,"tomatoes,ground beef,spaghetti,mineral water,cooking oil,chocolate"
T6001,french fries
T6002,yams
T6003,cookies
T6004,"french fries,champagne,energy drink"
T6005,"oil,cookies"
T6006,frozen vegetables
T6007,french fries
T6008,"chocolate,soup"
T6009,"spaghetti,yams,avocado,salmon,pancakes,light cream,bug spray,chicken"
T6010,"avocado,zucchini"
T6011,"burgers,spaghetti,green grapes,cake,frozen smoothie,cottage cheese"
T6012,"flax seed,cake,pancakes"
T6013,"whole wheat rice,french fries"
T6014,tomatoes
T6015,"chocolate,french fries,frozen smoothie,hot dogs,low fat yogurt"
T6016,green tea
T6017,"burgers,sandwich"
T6018,"mineral water,salmon,chocolate"
T6019,french fries
T6020,"mineral water,milk,salmon"
T6021,"cake,pancakes,energy drink"
T6022,"shrimp,frozen vegetables,mineral water,soup,milk,pancakes,chocolate,french fries,green tea"
T6023,muffins
T6024,"mineral water,butter,spinach,extra dark chocolate,antioxydant juice,sparkling water,light mayo"
T6025,"mineral water,avocado,milk,honey"
T6026,"turkey,parmesan cheese"
T6027,"shrimp,oil,champagne"
T6028,"milk,chocolate,french fries,low fat yogurt"
T6029,"milk,brownies,tomato juice"
T6030,"eggs,escalope,tomato juice"
T6031,"french fries,frozen smoothie,escalope"
T6032,"pepper,mineral water,fromage blanc,cake,oil"
T6033,"meatballs,honey,antioxydant juice,low fat yogurt"
T6034,"turkey,avocado,eggs,barbecue sauce,cookies,salt,babies food"
T6035,"green grapes,hand protein bar"
T6036,"shrimp,frozen vegetables,tomatoes,milk,muffins,french fries"
T6037,"frozen vegetables,spaghetti,mineral water,soup,nonfat milk,pancakes,extra dark chocolate,magazines"
T6038,"french wine,cake,sparkling water,mint"
T6039,olive oil
T6040,"grated cheese,chocolate,champagne"
T6041,"pepper,honey,tomato juice"
T6042,"frozen vegetables,tomatoes,mineral water,french wine,vegetables mix,honey,soda,sandwich,hand protein bar,tomato juice,low fat yogurt"
T6043,spaghetti
T6044,"burgers,spaghetti,whole wheat rice,champagne,frozen smoothie,pancakes,light mayo"
T6045,pancakes
T6046,french fries
T6047,"milk,vegetables mix,french fries"
T6048,"tomatoes,cookies"
T6049,"chocolate,french fries,pancakes,green tea"
T6050,escalope
T6051,salmon
T6052,protein bar
T6053,"chocolate,french fries,body spray,pancakes,green tea"
T6054,spaghetti
T6055,"milk,cooking oil,chocolate,strawberries"
T6056,"whole weat flour,brownies"
T6057,"frozen vegetables,milk,cider,whole wheat rice"
T6058,"mineral water,whole wheat rice,low fat yogurt"
T6059,"shrimp,french fries"
T6060,"shrimp,tomatoes,parmesan cheese,spaghetti,whole wheat rice,cereals,chocolate,fresh bread"
T6061,"shrimp,spaghetti,vegetables mix,rice,escalope,cookies"
T6062,grated cheese
T6063,"milk,french fries,frozen smoothie"
T6064,"herb & pepper,frozen vegetables,ground beef,mineral water,eggs,chocolate,hot dogs"
T6065,green tea
T6066,"olive oil,fresh bread"
T6067,"spaghetti,whole wheat rice"
T6068,chicken
T6069,"yams,mineral water,french fries"
T6070,"frozen vegetables,chocolate,olive oil,eggs"
T6071,"mineral water,muffins"
T6072,cookies
T6073,"frozen vegetables,mineral water,milk,cake,french fries,champagne"
T6074,"strawberries,tomato juice"
T6075,"frozen vegetables,mineral water,cottage cheese,pancakes"
T6076,champagne
T6077,"mineral water,green tea"
T6078,cookies
T6079,"frozen vegetables,tomatoes,spaghetti,soup,energy bar,cake,french fries,brownies"
T6080,"chocolate,herb & pepper,yams,avocado,olive oil,black tea,vegetables mix,eggs,honey,rice,green tea"
T6081,"whole weat flour,tomato juice,mayonnaise"
T6082,"yams,frozen smoothie,hot dogs"
T6083,"spaghetti,mineral water"
T6084,"shrimp,flax seed,light cream"
T6085,olive oil
T6086,"red wine,shrimp,ground beef,spaghetti,muffins,pancakes,eggs,honey,cookies,cottage cheese,magazines"
T6087,"chocolate,french fries"
T6088,"vegetables mix,nonfat milk,green grapes,cake,cookies,cottage cheese,brownies,fresh bread,green tea"
T6089,"honey,light cream,frozen smoothie,tomato juice"
T6090,"cake,carrots,cookies"
T6091,escalope
T6092,"frozen vegetables,milk,olive oil,almonds,green tea,french fries,frozen smoothie,protein bar"
T6093,"burgers,frozen vegetables,mineral water,black tea,whole wheat rice,frozen smoothie"
T6094,french fries
T6095,eggs
T6096,"butter,chocolate"
T6097,cookies
T6098,"frozen vegetables,ground beef,mineral water,flax seed,eggs,escalope,brownies"
T6099,"oil,carrots,tomato juice"
T6100,eggs
T6101,"shrimp,frozen vegetables,mineral water,eggs,honey"
T6102,"whole wheat pasta,milk"
T6103,"herb & pepper,shrimp,ground beef,rice,cookies,babies food,tomato juice"
T6104,"shrimp,eggs,strawberries,green tea"
T6105,"turkey,cake,french fries"
T6106,"mineral water,almonds,eggs,green tea"
T6107,"herb & pepper,pepper,spaghetti,eggs"
T6108,"tomatoes,salt,fresh bread"
T6109,"pancakes,light mayo"
T6110,"ground beef,chocolate,soup,cake,pancakes,cauliflower"
T6111,hand protein bar
T6112,"mineral water,chocolate,chicken,green tea"
T6113,"turkey,tomato juice"
T6114,"chocolate,ground beef,spaghetti,soup,milk,energy bar,cooking oil,toothpaste,zucchini"
T6115,"soup,milk,honey"
T6116,"turkey,green tea"
T6117,"tomatoes,soup,cooking oil,extra dark chocolate"
T6118,milk
T6119,eggs
T6120,"chocolate,ground beef,soup,energy drink,low fat yogurt"
T6121,herb & pepper
T6122,"herb & pepper,black tea,escalope"
T6123,"eggs,chocolate"
T6124,"cake,french fries"
T6125,cookies
T6126,mineral water
T6127,"herb & pepper,champagne"
T6128,ham
T6129,"butter,flax seed,chicken,green tea,magazines"
T6130,"burgers,almonds,eggs,french fries"
T6131,"escalope,pasta,green tea"
T6132,french fries
T6133,"frozen vegetables,mineral water,soup,milk,whole wheat rice,cake,cereals,melons"
T6134,"spaghetti,mineral water,eggs,light cream"
T6135,"red wine,eggs,toothpaste"
T6136,"milk,chicken,cider,eggs,chocolate,french fries,frozen smoothie,escalope,pancakes,low fat yogurt"
T6137,"frozen vegetables,milk,green tea,magazines,low fat yogurt"
T6138,"ham,ground beef,cake"
T6139,"chocolate,french fries,hot dogs"
T6140,"red wine,mineral water,milk,bug spray,green beans,french fries,magazines"
T6141,"ham,ground beef,french wine,whole wheat rice"
T6142,turkey
T6143,"chocolate,spaghetti,olive oil,carrots"
T6144,hot dogs
T6145,"mineral water,olive oil"
T6146,eggs
T6147,"herb & pepper,red wine"
T6148,"shrimp,pepper,chili"
T6149,"chocolate,tomato sauce,soup,oil,french fries,cookies,fresh bread"
T6150,"shrimp,spaghetti,soup,whole wheat rice,tomato juice"
T6151,"chocolate,champagne,hot dogs"
T6152,"burgers,spaghetti,mineral water,butter,salmon,nonfat milk,magazines,mayonnaise,green tea"
T6153,"tomatoes,parmesan cheese,mineral water,eggs"
T6154,"turkey,herb & pepper,mineral water,gluten free bar"
T6155,"fresh tuna,red wine,mineral water,fromage blanc,eggs,cake,pet food,frozen smoothie,hot dogs,gluten free bar"
T6156,"chocolate,almonds,whole wheat rice"
T6157,"grated cheese,shrimp,mineral water,soup,milk,escalope,white wine"
T6158,"grated cheese,energy bar"
T6159,"shrimp,tomatoes,spaghetti,flax seed,salmon,cake,brownies"
T6160,cookies
T6161,"whole wheat pasta,pasta"
T6162,"flax seed,chocolate,frozen smoothie,escalope,cookies"
T6163,eggs
T6164,"grated cheese,shrimp,frozen vegetables,tomatoes"
T6165,"mineral water,eggs,protein bar,fresh bread,low fat yogurt"
T6166,"ground beef,salmon"
T6167,"chocolate,herb & pepper,ground beef,mineral water,soup,milk,french wine,chicken,pancakes,whole weat flour,clothes accessories,fresh bread"
T6168,"ground beef,spaghetti,mineral water,milk,french wine,salmon,eggs"
T6169,"frozen vegetables,spaghetti,mineral water,cooking oil"
T6170,"ground beef,spaghetti,milk,chicken,eggs"
T6171,strawberries
T6172,"ground beef,mineral water,energy bar,bug spray"
T6173,"chocolate,parmesan cheese,mineral water,eggs,champagne,white wine"
T6174,cookies
T6175,mineral water
T6176,"shrimp,frozen vegetables,ground beef,vegetables mix,nonfat milk,chocolate"
T6177,escalope
T6178,mineral water
T6179,"pepper,spaghetti,milk,olive oil,butter,chicken"
T6180,"burgers,frozen vegetables,whole wheat pasta,spaghetti,mineral water,soup,bacon,eggs,light cream,cooking oil,chicken,body spray,pancakes"
T6181,spaghetti
T6182,escalope
T6183,mineral water
T6184,"milk,eggplant"
T6185,"burgers,cake,french fries,hot dogs,low fat yogurt,green tea"
T6186,yogurt cake
T6187,"soda,white wine"
T6188,salmon
T6189,"turkey,eggs"
T6190,"mineral water,eggs,chocolate"
T6191,"turkey,frozen vegetables,ground beef,meatballs,energy bar,whole wheat rice,frozen smoothie"
T6192,"grated cheese,cookies,melons"
T6193,green beans
T6194,"chocolate,whole wheat pasta,spaghetti,milk,salmon"
T6195,"tomatoes,ground beef,spaghetti,energy bar"
T6196,"burgers,almonds,eggs,chicken,light mayo"
T6197,"mineral water,oil,toothpaste"
T6198,grated cheese
T6199,chocolate
T6200,"green tea,salad,fresh bread"
T6201,"burgers,ground beef,salmon,vegetables mix,eggs,chocolate"
T6202,"burgers,eggs,babies food"
T6203,escalope
T6204,chutney
T6205,"turkey,eggs"
T6206,"burgers,frozen vegetables,eggs,cake"
T6207,"french fries,hot dogs"
T6208,"eggs,eggplant,cookies,brownies,low fat yogurt"
T6209,frozen vegetables
T6210,"chocolate,energy bar,almonds,cake,green tea"
T6211,"turkey,champagne,salt"
T6212,pickles
T6213,"dessert wine,tomatoes,parmesan cheese,spaghetti"
T6214,"meatballs,mint green tea"
T6215,"mineral water,soup,mushroom cream sauce,low fat yogurt,honey"
T6216,"mineral water,chocolate,eggs,rice,light mayo"
T6217,"mineral water,milk,vegetables mix,brownies,fresh bread,low fat yogurt"
T6218,"burgers,herb & pepper,mineral water,eggs,cake,frozen smoothie"
T6219,brownies
T6220,shrimp
T6221,mineral water
T6222,"grated cheese,low fat yogurt"
T6223,"whole wheat pasta,spaghetti,milk,cider,eggs"
T6224,"chocolate,yogurt cake"
T6225,pancakes
T6226,frozen smoothie
T6227,mineral water
T6228,gluten free bar
T6229,"chocolate,mineral water"
T6230,tomato juice
T6231,grated cheese
T6232,"ground beef,butter,flax seed,honey,green tea"
T6233,"chocolate,muffins"
T6234,"ground beef,pepper,milk,olive oil,butter,bug spray,green tea,chocolate,escalope"
T6235,"tomatoes,mineral water,pancakes,whole weat flour,french fries"
T6236,"tomatoes,mineral water,eggs,ketchup,corn,pancakes"
T6237,escalope
T6238,"eggs,low fat yogurt"
T6239,"mineral water,chocolate,escalope"
T6240,light mayo
T6241,"soup,pet food,energy drink"
T6242,"burgers,turkey,tomatoes,soup,milk,salmon,honey,green beans,whole weat flour,french fries,frozen smoothie,tomato juice"
T6243,"turkey,burgers,frozen vegetables,spaghetti,olive oil,french wine,eggs,gums,pancakes,salt,green tea"
T6244,"tomato sauce,spaghetti,tomato juice,fresh bread"
T6245,"parmesan cheese,whole wheat pasta"
T6246,"burgers,ground beef,spaghetti,mineral water,french fries,light mayo"
T6247,"escalope,mushroom cream sauce"
T6248,"milk,cider,cake,green tea"
T6249,"cookies,mushroom cream sauce"
T6250,"parmesan cheese,whole wheat pasta,french fries"
T6251,"parmesan cheese,spaghetti,green grapes"
T6252,"shrimp,gums"
T6253,"mineral water,cookies"
T6254,"eggs,whole wheat rice"
T6255,eggs
T6256,cookies
T6257,chocolate
T6258,"herb & pepper,frozen vegetables,ground beef,milk,whole wheat rice,eggplant,cookies,mushroom cream sauce,low fat yogurt"
T6259,french fries
T6260,"burgers,mineral water,eggs,green tea,low fat yogurt"
T6261,"burgers,eggs,french fries"
T6262,"chicken,green tea,chocolate"
T6263,"cottage cheese,brownies,low fat yogurt"
T6264,"spaghetti,meatballs,milk"
T6265,"cookies,low fat yogurt"
T6266,"chocolate,french fries,escalope"
T6267,parmesan cheese
T6268,escalope
T6269,mint green tea
T6270,"whole wheat pasta,milk,cereals,pancakes"
T6271,"shrimp,carrots,ham,yogurt cake"
T6272,"herb & pepper,mineral water"
T6273,"milk,escalope,champagne,hot dogs,fresh bread"
T6274,"vegetables mix,soda,frozen smoothie,hot dogs,cottage cheese,yogurt cake,tomato juice,fresh bread"
T6275,"frozen vegetables,carrots,frozen smoothie"
T6276,"shrimp,chocolate,almonds,pancakes"
T6277,hot dogs
T6278,"french fries,pancakes"
T6279,"herb & pepper,ground beef,milk,olive oil,salmon,chili"
T6280,"shrimp,frozen vegetables,tomatoes,spaghetti,soda,green tea"
T6281,"burgers,milk"
T6282,"ground beef,mineral water"
T6283,"turkey,spaghetti,chocolate,milk,black tea,eggs,low fat yogurt"
T6284,"soup,avocado,french fries,escalope,body spray"
T6285,soup
T6286,"mineral water,barbecue sauce"
T6287,"mineral water,eggs"
T6288,"pepper,spaghetti,mineral water,milk,salmon,chocolate,frozen smoothie,escalope,hot dogs,sparkling water"
T6289,"ground beef,pepper,mineral water,chocolate,oil,chili,escalope"
T6290,"tomatoes,spaghetti,whole wheat rice,frozen smoothie,yogurt cake"
T6291,"herb & pepper,tomatoes,spaghetti,mineral water,chutney,eggs,cake,french fries"
T6292,"burgers,red wine,ground beef,pepper,ham,fresh bread,low fat yogurt"
T6293,"muffins,eggs"
T6294,"muffins,pancakes"
T6295,"frozen vegetables,mineral water,chocolate,french fries"
T6296,"frozen vegetables,eggs,eggplant,yogurt cake,fresh bread"
T6297,sandwich
T6298,"burgers,spaghetti,mineral water,olive oil,pancakes,cake,ham,mint green tea,chocolate,french fries"
T6299,"frozen vegetables,french fries,mashed potato"
T6300,"cottage cheese,low fat yogurt"
T6301,"mineral water,eggs"
T6302,"fresh tuna,grated cheese,french wine,pancakes,eggs,cake,chicken,hot dogs"
T6303,"turkey,ham,shrimp,tomatoes,whole wheat rice,carrots,green tea,yogurt cake,low fat yogurt"
T6304,"eggs,pet food"
T6305,"red wine,salmon"
T6306,"flax seed,green tea"
T6307,"mineral water,carrots"
T6308,escalope
T6309,"burgers,fresh tuna,tomatoes,fromage blanc"
T6310,"honey,green tea,melons"
T6311,"spaghetti,escalope"
T6312,"burgers,tomatoes,whole wheat pasta,mineral water,chocolate,olive oil"
T6313,"herb & pepper,frozen vegetables,ground beef,spaghetti,mineral water,soup,pancakes"
T6314,"whole wheat pasta,butter,gums,cereals,body spray,green tea"
T6315,"herb & pepper,ground beef,mineral water,milk,whole weat flour"
T6316,"turkey,soup,milk,french wine,whole wheat rice,cookies"
T6317,"frozen vegetables,mineral water,pancakes,whole wheat rice,french fries,cookies"
T6318,"mineral water,mayonnaise"
T6319,"shrimp,whole wheat rice,cake,champagne,pancakes,green tea"
T6320,"avocado,butter,low fat yogurt,green tea"
T6321,"mineral water,french fries,protein bar"
T6322,"cake,yogurt cake,salad"
T6323,"chutney,eggs,escalope"
T6324,"spaghetti,mineral water,fromage blanc,french fries"
T6325,babies food
T6326,"spaghetti,milk,strong cheese,chocolate"
T6327,"pickles,eggs"
T6328,"spaghetti,vegetables mix,eggs,chocolate,escalope,mushroom cream sauce"
T6329,frozen smoothie
T6330,"whole wheat pasta,spaghetti,milk"
T6331,"spaghetti,mineral water,chocolate,milk,olive oil,salmon,eggs,cooking oil,fresh bread"
T6332,blueberries
T6333,yogurt cake
T6334,"chocolate,french fries,escalope"
T6335,"burgers,milk,cooking oil,hot dogs"
T6336,"mineral water,yogurt cake"
T6337,"energy bar,energy drink"
T6338,"ham,spaghetti,milk,muffins,frozen smoothie,hot dogs,low fat yogurt"
T6339,"hot dogs,yogurt cake"
T6340,"pickles,herb & pepper,vegetables mix,eggs,french fries"
T6341,"escalope,pasta"
T6342,"shrimp,frozen vegetables,cake,melons"
T6343,"muffins,french fries,champagne,shallot"
T6344,"frozen vegetables,ground beef,milk,chicken,fromage blanc,whole wheat rice,ketchup,hot dogs,brownies,light mayo"
T6345,cooking oil
T6346,french fries
T6347,"burgers,whole wheat rice"
T6348,energy bar
T6349,olive oil
T6350,frozen vegetables
T6351,"tomato sauce,olive oil,gums,strawberries,low fat yogurt"
T6352,mineral water
T6353,"milk,escalope,champagne"
T6354,"red wine,ground beef,tomato sauce,spaghetti,chocolate,escalope,low fat yogurt"
T6355,"tomatoes,eggs"
T6356,spinach
T6357,mineral water
T6358,"mineral water,whole wheat rice,frozen smoothie"
T6359,"burgers,eggs"
T6360,salad
T6361,"herb & pepper,mineral water,milk,black tea"
T6362,"burgers,mineral water,eggs,french fries,hot dogs,cottage cheese,brownies,gluten free bar,light mayo"
T6363,"burgers,energy bar,whole wheat rice,bug spray,french fries,hot dogs,sparkling water,shampoo"
T6364,"frozen vegetables,green grapes"
T6365,"turkey,green tea"
T6366,"herb & pepper,ground beef,pancakes,burger sauce,french fries"
T6367,"soup,muffins,rice,cereals"
T6368,"chocolate,cookies,light mayo"
T6369,"milk,low fat yogurt"
T6370,"ground beef,spaghetti,carrots,chocolate,frozen smoothie"
T6371,"tomatoes,energy bar,vegetables mix,cottage cheese,pancakes,fresh bread"
T6372,"chocolate,mineral water"
T6373,"fresh tuna,mineral water,french wine,cereals"
T6374,yogurt cake
T6375,"protein bar,tomato juice,fresh bread,honey"
T6376,"eggs,cooking oil,eggplant"
T6377,"burgers,fresh tuna,milk,chicken,champagne,asparagus,white wine"
T6378,"green tea,frozen smoothie"
T6379,"turkey,mineral water"
T6380,"burgers,energy bar,whole wheat rice,cake"
T6381,"mineral water,chocolate,milk,pancakes,eggs"
T6382,"avocado,energy bar"
T6383,"tomatoes,spaghetti,mineral water,meatballs,salt"
T6384,"burgers,spaghetti,milk,carrots,chocolate,pasta,green tea"
T6385,"mineral water,cooking oil,extra dark chocolate,chocolate,escalope,brownies,fresh bread"
T6386,"hot dogs,yogurt cake"
T6387,"burgers,eggs,escalope"
T6388,escalope
T6389,whole weat flour
T6390,tomatoes
T6391,"grated cheese,chocolate,champagne,green tea"
T6392,"energy bar,cake,chocolate,frozen smoothie,escalope"
T6393,mineral water
T6394,"frozen vegetables,tomatoes,ground beef,chocolate,soup,strawberries,pancakes"
T6395,"turkey,chicken,honey"
T6396,whole weat flour
T6397,"chili,babies food"
T6398,french fries
T6399,"ground beef,milk,energy bar"
T6400,mineral water
T6401,"shrimp,cereals,green tea,hot dogs,fresh bread"
T6402,"mineral water,soup,chicken,green tea"
T6403,"french fries,energy drink"
T6404,"burgers,milk,frozen smoothie,green tea"
T6405,olive oil
T6406,"turkey,grated cheese,frozen vegetables,avocado,carrots,hot dogs,green tea"
T6407,"spaghetti,whole wheat rice,corn,champagne"
T6408,escalope
T6409,"tomatoes,ground beef,soup,french wine,strong cheese"
T6410,"shrimp,mineral water,pancakes,yogurt cake,green tea"
T6411,olive oil
T6412,"olive oil,low fat yogurt"
T6413,"spaghetti,meatballs,butter,almonds,chicken,fromage blanc,strong cheese,green beans"
T6414,"frozen vegetables,mineral water,chicken,whole wheat rice"
T6415,"frozen vegetables,eggs,honey,hot dogs,light mayo"
T6416,energy drink
T6417,"ham,whole wheat rice,melons,green tea"
T6418,"french fries,cookies,shallot,hot dogs,green tea"
T6419,"milk,energy drink"
T6420,"turkey,pepper,yams,chicken,whole wheat rice,eggplant,green tea"
T6421,"fresh tuna,tomatoes,pancakes,cake,gums,cereals,low fat yogurt"
T6422,cookies
T6423,"burgers,butter,carrots,chocolate,cookies"
T6424,"turkey,grated cheese,soup,green tea"
T6425,babies food
T6426,vegetables mix
T6427,"mineral water,cake,gums,chicken,french fries,hot dogs,energy drink"
T6428,butter
T6429,champagne
T6430,frozen smoothie
T6431,"ground beef,spaghetti,mineral water,milk,cottage cheese,low fat yogurt"
T6432,"turkey,mineral water,salmon"
T6433,"parmesan cheese,whole wheat rice"
T6434,"parmesan cheese,chicken,magazines"
T6435,escalope
T6436,"eggs,fresh bread,green tea"
T6437,"eggs,chocolate"
T6438,"soup,milk,low fat yogurt"
T6439,"burgers,shrimp,chocolate,milk,whole wheat rice,cooking oil,frozen smoothie,tomato juice,low fat yogurt"
T6440,"turkey,burgers,shrimp,salmon,vegetables mix,burger sauce,oil,green tea,brownies,tomato juice"
T6441,"dessert wine,mineral water,eggs,champagne,pancakes"
T6442,cookies
T6443,"black tea,green tea,light mayo"
T6444,"grated cheese,herb & pepper,whole wheat pasta,pancakes,oil"
T6445,frozen vegetables
T6446,"tomatoes,parmesan cheese,vegetables mix,eggs,barbecue sauce,cookies"
T6447,"shrimp,frozen vegetables,eggs,french fries,energy drink"
T6448,"ham,red wine,spaghetti,mineral water,eggs,light mayo"
T6449,green tea
T6450,"red wine,mineral water,almonds,rice,green tea"
T6451,"ground beef,cooking oil,toothpaste"
T6452,"herb & pepper,ground beef,mineral water,flax seed"
T6453,"cookies,hot dogs"
T6454,"olive oil,butter,cake,cooking oil,cereals,pancakes,white wine,low fat yogurt"
T6455,"frozen vegetables,milk,eggs,green tea"
T6456,"frozen vegetables,mineral water,eggs"
T6457,cake
T6458,"frozen vegetables,meatballs,whole wheat rice,light cream"
T6459,"chicken,energy drink"
T6460,"pickles,mineral water,hand protein bar"
T6461,"ham,tomatoes,mineral water,french fries,low fat yogurt"
T6462,"turkey,burgers,eggs,french fries,shallot,energy drink,green tea"
T6463,"burgers,french fries"
T6464,"frozen vegetables,pepper,mineral water,chicken,strong cheese,chocolate,french fries"
T6465,"turkey,whole wheat pasta,mineral water,rice,green tea,magazines"
T6466,"frozen vegetables,french wine,salmon,pancakes,gums"
T6467,olive oil
T6468,"herb & pepper,mineral water,eggs,green tea"
T6469,"fresh tuna,herb & pepper,shrimp,low fat yogurt"
T6470,"frozen vegetables,green grapes,eggs,chocolate,zucchini"
T6471,"turkey,pancakes,barbecue sauce,melons"
T6472,"burgers,tomatoes,ground beef,spaghetti,mineral water,milk,cake,french fries,fresh bread,green tea"
T6473,"turkey,burgers,grated cheese,herb & pepper,red wine,frozen vegetables,ground beef,mineral water,milk,cider,eggs,cake,escalope,cookies,low fat yogurt"
T6474,"herb & pepper,frozen vegetables,cooking oil,chocolate"
T6475,"turkey,burgers,fresh tuna,parmesan cheese,spaghetti,avocado,olive oil,chocolate,french fries"
T6476,"chocolate,mushroom cream sauce"
T6477,energy bar
T6478,cookies
T6479,"cake,french fries"
T6480,"turkey,frozen vegetables,spaghetti,corn,zucchini"
T6481,"spaghetti,french fries,green tea"
T6482,"turkey,eggs,cake"
T6483,"grated cheese,olive oil,eggs,oil,french fries,cottage cheese,pancakes,light mayo"
T6484,cookies
T6485,"parmesan cheese,rice,white wine"
T6486,"chocolate,champagne,frozen smoothie,escalope"
T6487,"herb & pepper,shrimp,pancakes,hot dogs,cottage cheese,fresh bread"
T6488,"turkey,ham,mineral water,chocolate,milk,chicken,eggs,cake"
T6489,"burgers,eggs"
T6490,low fat yogurt
T6491,"fresh tuna,french wine,cake,frozen smoothie"
T6492,"pickles,spaghetti,cottage cheese"
T6493,"shrimp,whole wheat pasta,cake,babies food,tomato juice"
T6494,"whole wheat pasta,spaghetti,milk,nonfat milk,oil,cooking oil,hot dogs"
T6495,spaghetti
T6496,french fries
T6497,"burgers,mineral water,milk,butter,eggs"
T6498,"dessert wine,herb & pepper,mineral water,milk,black tea,salmon,honey,blueberries,burger sauce,extra dark chocolate,frozen smoothie"
T6499,french fries
T6500,energy bar
T6501,"chocolate,frozen vegetables,ground beef,spaghetti,energy bar,green tea,escalope,pasta"
T6502,"grated cheese,ground beef,mineral water,almonds,nonfat milk,pancakes,body spray,gluten free bar,light mayo"
T6503,"parmesan cheese,french wine,cooking oil,low fat yogurt"
T6504,"burgers,pickles,gums,french fries"
T6505,french fries
T6506,"herb & pepper,french fries,low fat yogurt"
T6507,"mineral water,chocolate,soup"
T6508,oil
T6509,"spaghetti,mineral water,energy bar,light cream,zucchini"
T6510,"tomatoes,chocolate,milk"
T6511,"turkey,herb & pepper,ground beef,meatballs,pancakes"
T6512,mineral water
T6513,"eggs,green tea"
T6514,"red wine,ground beef,mineral water,salmon,eggs,pet food"
T6515,"chocolate,cider,vegetables mix,pancakes"
T6516,"burgers,spaghetti,olive oil,muffins,pancakes,eggs,green tea,chocolate,low fat yogurt"
T6517,"red wine,whole wheat pasta,spaghetti,mineral water,energy bar,black tea,french wine,cake,chocolate bread,brownies"
T6518,cooking oil
T6519,cookies
T6520,escalope
T6521,"red wine,tomatoes,spaghetti,mineral water,soup,blueberries"
T6522,green tea
T6523,"shrimp,frozen vegetables,parmesan cheese,ground beef,tomato sauce,spaghetti,mineral water,salmon,rice,clothes accessories,chocolate,champagne,frozen smoothie,fresh bread"
T6524,"ground beef,pancakes,honey"
T6525,"whole wheat pasta,mineral water,milk,chicken,magazines,mayonnaise"
T6526,"mineral water,chocolate,soup,olive oil,low fat yogurt"
T6527,"turkey,grated cheese,herb & pepper,frozen vegetables,spaghetti,mineral water,milk,eggs,gums,carrots,french fries,low fat yogurt"
