ID,Itemsets
U17651,Something's Gotta Give
U17652,Lilo and Stitch
U17653,"I Love Lucy: Season 2,Spitfire Grill,Dragonheart"
U17654,Aqua Teen Hunger Force: Vol. 1
U17655,Something's Gotta Give
U17656,Dragonheart
U17657,Something's Gotta Give
U17658,Aqua Teen Hunger Force: Vol. 1
U17659,Something's Gotta Give
U17660,Silkwood
U17661,Lilo and Stitch
U17662,Something's Gotta Give
U17663,Something's Gotta Give
U17664,"Silkwood,Mostly Martha,Something's Gotta Give"
U17665,Dragonheart
U17666,Lilo and Stitch
U17667,I Love Lucy: Season 2
U17668,Something's Gotta Give
U17669,Lilo and Stitch
U17670,Lilo and Stitch
U17671,Dragonheart
U17672,Lilo and Stitch
U17673,"Immortal Beloved,Justice League"
U17674,"I Love Lucy: Season 2,Lilo and Stitch"
U17675,Something's Gotta Give
U17676,Something's Gotta Give
U17677,Something's Gotta Give
U17678,Something's Gotta Give
U17679,Silkwood
U17680,"Immortal Beloved,Something's Gotta Give"
U17681,"Lilo and Stitch,Mostly Martha"
U17682,"Lilo and Stitch,Something's Gotta Give"
U17683,"Lilo and Stitch,Something's Gotta Give"
U17684,Something's Gotta Give
U17685,Mostly Martha
U17686,Aqua Teen Hunger Force: Vol. 1
U17687,The Great Race
U17688,Something's Gotta Give
U17689,Aqua Teen Hunger Force: Vol. 1
U17690,Aqua Teen Hunger Force: Vol. 1
U17691,Lilo and Stitch
U17692,Something's Gotta Give
U17693,"Lilo and Stitch,Spartan"
U17694,Something's Gotta Give
U17695,Something's Gotta Give
U17696,Something's Gotta Give
U17697,Lilo and Stitch
U17698,Something's Gotta Give
U17699,"Mostly Martha,Something's Gotta Give"
U17700,Lilo and Stitch
U17701,Aqua Teen Hunger Force: Vol. 1
U17702,Never Die Alone
U17703,"Silkwood,Something's Gotta Give"
U17704,Something's Gotta Give
U17705,Something's Gotta Give
U17706,Lilo and Stitch
U17707,Rudolph the Red-Nosed Reindeer
U17708,Something's Gotta Give
U17709,Aqua Teen Hunger Force: Vol. 1
U17710,Something's Gotta Give
U17711,Immortal Beloved
U17712,Something's Gotta Give
U17713,"Rudolph the Red-Nosed Reindeer,7 Seconds"
U17714,Silkwood
U17715,"Immortal Beloved,Lilo and Stitch"
U17716,Something's Gotta Give
U17717,I Love Lucy: Season 2
U17718,Lilo and Stitch
U17719,Lilo and Stitch
U17720,Immortal Beloved
U17721,The Killing
U17722,Silkwood
U17723,Lilo and Stitch
U17724,Something's Gotta Give
U17725,Something's Gotta Give
U17726,Something's Gotta Give
U17727,Character
U17728,"I Love Lucy: Season 2,Dragonheart"
U17729,Spitfire Grill
U17730,Silkwood
U17731,Immortal Beloved
U17732,Silkwood
U17733,Something's Gotta Give
U17734,Lilo and Stitch
U17735,Rudolph the Red-Nosed Reindeer
U17736,Something's Gotta Give
U17737,Something's Gotta Give
U17738,Lilo and Stitch
U17739,Something's Gotta Give
U17740,Silkwood
U17741,The Great Race
U17742,Something's Gotta Give
U17743,Lilo and Stitch
U17744,Something's Gotta Give
U17745,I Love Lucy: Season 2
U17746,Something's Gotta Give
U17747,The Great Race
U17748,Something's Gotta Give
U17749,Justice League
U17750,Dragonheart
U17751,"Rudolph the Red-Nosed Reindeer,Spitfire Grill"
U17752,Something's Gotta Give
U17753,Lilo and Stitch
U17754,Lilo and Stitch
U17755,I Love Lucy: Season 2
U17756,Immortal Beloved
U17757,Aqua Teen Hunger Force: Vol. 1
U17758,Something's Gotta Give
U17759,"Lilo and Stitch,Something's Gotta Give"
U17760,I Love Lucy: Season 2
U17761,"Congo,Lilo and Stitch"
U17762,Rudolph the Red-Nosed Reindeer
U17763,The Killing
U17764,Lilo and Stitch
U17765,Lilo and Stitch
U17766,The Killing
U17767,Something's Gotta Give
U17768,"Dragonheart,Justice League,Lilo and Stitch"
U17769,Lilo and Stitch
U17770,Rudolph the Red-Nosed Reindeer
U17771,Aqua Teen Hunger Force: Vol. 1
U17772,Immortal Beloved
U17773,Something's Gotta Give
U17774,Something's Gotta Give
U17775,Something's Gotta Give
U17776,Something's Gotta Give
U17777,Something's Gotta Give
U17778,Dragonheart
U17779,Something's Gotta Give
U17780,"Dragonheart,Lilo and Stitch,Something's Gotta Give"
U17781,Silkwood
U17782,Lilo and Stitch
U17783,Something's Gotta Give
U17784,"Silkwood,Something's Gotta Give"
U17785,Silkwood
U17786,Aqua Teen Hunger Force: Vol. 1
U17787,Something's Gotta Give
U17788,Something's Gotta Give
U17789,Aqua Teen Hunger Force: Vol. 1
U17790,Congo
U17791,Something's Gotta Give
U17792,Aqua Teen Hunger Force: Vol. 1
U17793,Lilo and Stitch
U17794,What the #$*! Do We Know!?
U17795,Something's Gotta Give
U17796,Aqua Teen Hunger Force: Vol. 1
U17797,"Dragonheart,Lilo and Stitch"
U17798,Immortal Beloved
U17799,Lilo and Stitch
U17800,Something's Gotta Give
U17801,Something's Gotta Give
U17802,Something's Gotta Give
U17803,Mostly Martha
U17804,The Killing
U17805,The Weather Underground
U17806,"Lilo and Stitch,ABC Primetime: Mel Gibson's The Passion of the Christ"
U17807,"Silkwood,Dragonheart"
U17808,Lilo and Stitch
U17809,Rudolph the Red-Nosed Reindeer
U17810,What the #$*! Do We Know!?
U17811,I Love Lucy: Season 2
U17812,Something's Gotta Give
U17813,Something's Gotta Give
U17814,Something's Gotta Give
U17815,Justice League
U17816,Something's Gotta Give
U17817,Silkwood
U17818,Lilo and Stitch
U17819,Lilo and Stitch
U17820,Lilo and Stitch
U17821,"Lilo and Stitch,Mostly Martha"
U17822,Something's Gotta Give
U17823,What the #$*! Do We Know!?
U17824,Something's Gotta Give
U17825,Immortal Beloved
U17826,Something's Gotta Give
U17827,Something's Gotta Give
U17828,Rudolph the Red-Nosed Reindeer
U17829,"Silkwood,Screamers"
U17830,Lilo and Stitch
U17831,Something's Gotta Give
U17832,Immortal Beloved
U17833,Something's Gotta Give
U17834,"Something's Gotta Give,Carandiru"
U17835,Something's Gotta Give
U17836,Something's Gotta Give
U17837,Aqua Teen Hunger Force: Vol. 1
U17838,Something's Gotta Give
U17839,Something's Gotta Give
U17840,Lilo and Stitch
U17841,Something's Gotta Give
U17842,What the #$*! Do We Know!?
U17843,What the #$*! Do We Know!?
U17844,Something's Gotta Give
U17845,The Bad and the Beautiful
U17846,Silkwood
U17847,Something's Gotta Give
U17848,Lilo and Stitch
U17849,Invader Zim
U17850,Aqua Teen Hunger Force: Vol. 1
U17851,The Killing
U17852,Lilo and Stitch
U17853,Character
U17854,What the #$*! Do We Know!?
U17855,Something's Gotta Give
U17856,The Love Letter
U17857,"Rudolph the Red-Nosed Reindeer,Dragonheart"
U17858,Aqua Teen Hunger Force: Vol. 1
U17859,Dragonheart
U17860,Something's Gotta Give
U17861,"Rudolph the Red-Nosed Reindeer,What the #$*! Do We Know!?"
U17862,Something's Gotta Give
U17863,Immortal Beloved
U17864,Something's Gotta Give
U17865,Rudolph the Red-Nosed Reindeer
U17866,Something's Gotta Give
U17867,Something's Gotta Give
U17868,Something's Gotta Give
U17869,Spitfire Grill
U17870,Silkwood
U17871,Lilo and Stitch
U17872,Something's Gotta Give
U17873,Something's Gotta Give
U17874,Rudolph the Red-Nosed Reindeer
U17875,Lilo and Stitch
U17876,Immortal Beloved
U17877,What the #$*! Do We Know!?
U17878,Something's Gotta Give
U17879,Something's Gotta Give
U17880,Something's Gotta Give
U17881,I Love Lucy: Season 2
U17882,Lilo and Stitch
U17883,Something's Gotta Give
U17884,Something's Gotta Give
U17885,The Weather Underground
U17886,Something's Gotta Give
U17887,Justice League
U17888,Something's Gotta Give
U17889,The Great Race
U17890,The Weather Underground
U17891,Invader Zim
U17892,Immortal Beloved
U17893,The Bad and the Beautiful
U17894,Rudolph the Red-Nosed Reindeer
U17895,Aqua Teen Hunger Force: Vol. 1
U17896,Something's Gotta Give
U17897,ABC Primetime: Mel Gibson's The Passion of the Christ
U17898,"Something's Gotta Give,ABC Primetime: Mel Gibson's The Passion of the Christ"
U17899,Something's Gotta Give
U17900,Something's Gotta Give
U17901,Aqua Teen Hunger Force: Vol. 1
U17902,"The Great Race,Immortal Beloved"
U17903,Something's Gotta Give
U17904,Dragonheart
U17905,Lilo and Stitch
U17906,"The Great Race,Justice League"
U17907,The Weather Underground
U17908,"Rudolph the Red-Nosed Reindeer,Lilo and Stitch"
U17909,The Love Letter
U17910,Something's Gotta Give
U17911,Aqua Teen Hunger Force: Vol. 1
U17912,"Something's Gotta Give,What the #$*! Do We Know!?"
U17913,Something's Gotta Give
U17914,The Killing
U17915,Immortal Beloved
U17916,Rudolph the Red-Nosed Reindeer
U17917,Something's Gotta Give
U17918,Dragonheart
U17919,"Silkwood,Richard III,Something's Gotta Give"
U17920,ABC Primetime: Mel Gibson's The Passion of the Christ
U17921,Justice League
U17922,Mostly Martha
U17923,Something's Gotta Give
U17924,The Killing
U17925,The Killing
U17926,Something's Gotta Give
U17927,What the #$*! Do We Know!?
U17928,"Lilo and Stitch,Something's Gotta Give"
U17929,Lilo and Stitch
U17930,Congo
U17931,The Bad and the Beautiful
U17932,"Immortal Beloved,Lilo and Stitch"
U17933,Something's Gotta Give
U17934,Invader Zim
U17935,Something's Gotta Give
U17936,Lilo and Stitch
U17937,I Love Lucy: Season 2
U17938,What the #$*! Do We Know!?
U17939,Lilo and Stitch
U17940,Character
U17941,Something's Gotta Give
U17942,Something's Gotta Give
U17943,Something's Gotta Give
U17944,Immortal Beloved
U17945,Dragonheart
U17946,The Bad and the Beautiful
U17947,Something's Gotta Give
U17948,Silkwood
U17949,What the #$*! Do We Know!?
U17950,Something's Gotta Give
U17951,Immortal Beloved
U17952,Lilo and Stitch
U17953,Lilo and Stitch
U17954,Something's Gotta Give
U17955,Richard III
U17956,Something's Gotta Give
U17957,I Love Lucy: Season 2
U17958,The Weather Underground
U17959,Something's Gotta Give
U17960,Mostly Martha
U17961,Aqua Teen Hunger Force: Vol. 1
U17962,"Lilo and Stitch,What the #$*! Do We Know!?"
U17963,Something's Gotta Give
U17964,"I Love Lucy: Season 2,Spitfire Grill"
U17965,Something's Gotta Give
U17966,"Aqua Teen Hunger Force: Vol. 1,Something's Gotta Give"
U17967,"I Love Lucy: Season 2,Lilo and Stitch"
U17968,Something's Gotta Give
U17969,Silkwood
U17970,ABC Primetime: Mel Gibson's The Passion of the Christ
U17971,"Congo,Lilo and Stitch"
U17972,"Lilo and Stitch,The Powerpuff Girls Movie"
U17973,Mostly Martha
U17974,Justice League
U17975,"Immortal Beloved,Something's Gotta Give"
U17976,Lilo and Stitch
U17977,Aqua Teen Hunger Force: Vol. 1
U17978,Mostly Martha
U17979,Lilo and Stitch
U17980,Something's Gotta Give
U17981,Immortal Beloved
U17982,"Aqua Teen Hunger Force: Vol. 1,Invader Zim"
U17983,"Silkwood,What the #$*! Do We Know!?"
U17984,Something's Gotta Give
U17985,Something's Gotta Give
U17986,Something's Gotta Give
U17987,Lilo and Stitch
U17988,Something's Gotta Give
U17989,Aqua Teen Hunger Force: Vol. 1
U17990,Something's Gotta Give
U17991,Something's Gotta Give
U17992,Character
U17993,Lilo and Stitch
U17994,Lilo and Stitch
U17995,Something's Gotta Give
U17996,What the #$*! Do We Know!?
U17997,Lilo and Stitch
U17998,Something's Gotta Give
U17999,Something's Gotta Give
U18000,"Silkwood,Dragonheart,Lilo and Stitch"
U18001,Something's Gotta Give
U18002,Silkwood
U18003,The Weather Underground
U18004,Mostly Martha
U18005,Aqua Teen Hunger Force: Vol. 1
U18006,Justice League
U18007,Something's Gotta Give
U18008,Something's Gotta Give
U18009,Something's Gotta Give
U18010,Something's Gotta Give
U18011,Lilo and Stitch
U18012,Something's Gotta Give
U18013,Aqua Teen Hunger Force: Vol. 1
U18014,What the #$*! Do We Know!?
U18015,Rudolph the Red-Nosed Reindeer
U18016,ABC Primetime: Mel Gibson's The Passion of the Christ
U18017,Rudolph the Red-Nosed Reindeer
U18018,Lilo and Stitch
U18019,"Lilo and Stitch,Something's Gotta Give"
U18020,Mostly Martha
U18021,Something's Gotta Give
U18022,The Great Race
U18023,Something's Gotta Give
U18024,Something's Gotta Give
U18025,"Spitfire Grill,Lilo and Stitch"
U18026,The Great Race
U18027,Lilo and Stitch
U18028,"Silkwood,Immortal Beloved"
U18029,Lilo and Stitch
U18030,Mostly Martha
U18031,Mostly Martha
U18032,The Great Race
U18033,What the #$*! Do We Know!?
U18034,Something's Gotta Give
U18035,Lilo and Stitch
U18036,"Dragonheart,Something's Gotta Give"
U18037,Something's Gotta Give
U18038,"Rudolph the Red-Nosed Reindeer,Silkwood"
U18039,Something's Gotta Give
U18040,Mostly Martha
U18041,The Killing
U18042,The Killing
U18043,Rudolph the Red-Nosed Reindeer
U18044,Aqua Teen Hunger Force: Vol. 1
U18045,Dragonheart
U18046,"I Love Lucy: Season 2,Spitfire Grill"
U18047,Something's Gotta Give
U18048,The Killing
U18049,Something's Gotta Give
U18050,The Weather Underground
U18051,Rudolph the Red-Nosed Reindeer
U18052,Rudolph the Red-Nosed Reindeer
U18053,Invader Zim
U18054,Rudolph the Red-Nosed Reindeer
U18055,Something's Gotta Give
U18056,Lilo and Stitch
U18057,Something's Gotta Give
U18058,Lilo and Stitch
U18059,Something's Gotta Give
U18060,Dragonheart
U18061,Immortal Beloved
U18062,Character
U18063,Silkwood
U18064,Immortal Beloved
U18065,Something's Gotta Give
U18066,Something's Gotta Give
U18067,Immortal Beloved
U18068,Something's Gotta Give
U18069,Something's Gotta Give
U18070,Something's Gotta Give
U18071,The Love Letter
U18072,Mostly Martha
U18073,"The Weather Underground,Something's Gotta Give"
U18074,Rudolph the Red-Nosed Reindeer
U18075,The Weather Underground
U18076,Aqua Teen Hunger Force: Vol. 1
U18077,Dragonheart
U18078,Something's Gotta Give
U18079,Immortal Beloved
U18080,Silkwood
U18081,"I Love Lucy: Season 2,Aqua Teen Hunger Force: Vol. 1"
U18082,Mostly Martha
U18083,I Love Lucy: Season 2
U18084,Richard III
U18085,Something's Gotta Give
U18086,"Congo,Something's Gotta Give"
U18087,"Lilo and Stitch,Something's Gotta Give"
U18088,The Weather Underground
U18089,Something's Gotta Give
U18090,What the #$*! Do We Know!?
U18091,Lilo and Stitch
U18092,Something's Gotta Give
U18093,Something's Gotta Give
U18094,Lilo and Stitch
U18095,Something's Gotta Give
U18096,Rudolph the Red-Nosed Reindeer
U18097,Something's Gotta Give
U18098,The Weather Underground
U18099,Something's Gotta Give
U18100,Lilo and Stitch
U18101,Something's Gotta Give
U18102,What the #$*! Do We Know!?
U18103,Something's Gotta Give
U18104,Aqua Teen Hunger Force: Vol. 1
U18105,Dragonheart
U18106,"Silkwood,Richard III"
U18107,Silkwood
U18108,Something's Gotta Give
U18109,Something's Gotta Give
U18110,Silkwood
U18111,ABC Primetime: Mel Gibson's The Passion of the Christ
U18112,Lilo and Stitch
U18113,Jingle All the Way
U18114,Something's Gotta Give
U18115,I Love Lucy: Season 2
U18116,Immortal Beloved
U18117,I Love Lucy: Season 2
U18118,ABC Primetime: Mel Gibson's The Passion of the Christ
U18119,The Bad and the Beautiful
U18120,Something's Gotta Give
U18121,Lilo and Stitch
U18122,Silkwood
U18123,Something's Gotta Give
U18124,Aqua Teen Hunger Force: Vol. 1
U18125,Something's Gotta Give
U18126,7 Seconds
U18127,Dragonheart
U18128,Dragonheart
U18129,Rudolph the Red-Nosed Reindeer
U18130,"Justice League,Lilo and Stitch"
U18131,"Congo,Lilo and Stitch"
U18132,Something's Gotta Give
U18133,Spitfire Grill
U18134,Invader Zim
U18135,Dragonheart
U18136,Lilo and Stitch
U18137,Mostly Martha
U18138,I Love Lucy: Season 2
U18139,"Silkwood,Something's Gotta Give"
U18140,Dragonheart
U18141,Dragonheart
U18142,I Love Lucy: Season 2
U18143,Silkwood
U18144,Lilo and Stitch
U18145,Justice League
U18146,Something's Gotta Give
U18147,Spitfire Grill
U18148,Dragonheart
U18149,Justice League
U18150,Dragonheart
U18151,Character
U18152,Dragonheart
U18153,Justice League
U18154,Mostly Martha
U18155,Mostly Martha
U18156,Something's Gotta Give
U18157,Lilo and Stitch
U18158,What the #$*! Do We Know!?
U18159,Dragonheart
U18160,Lilo and Stitch
U18161,"Lilo and Stitch,Something's Gotta Give"
U18162,Something's Gotta Give
U18163,Something's Gotta Give
U18164,Mostly Martha
U18165,ABC Primetime: Mel Gibson's The Passion of the Christ
U18166,Silkwood
U18167,Something's Gotta Give
U18168,"The Killing,Justice League"
U18169,"I Love Lucy: Season 2,Richard III"
U18170,Lilo and Stitch
U18171,Something's Gotta Give
U18172,Something's Gotta Give
U18173,Something's Gotta Give
U18174,Dragonheart
U18175,"Immortal Beloved,Something's Gotta Give"
U18176,Something's Gotta Give
U18177,Invader Zim
U18178,"The Killing,Richard III"
U18179,Jingle All the Way
U18180,"Lilo and Stitch,Mostly Martha"
U18181,Something's Gotta Give
U18182,"Immortal Beloved,What the #$*! Do We Know!?"
U18183,Spitfire Grill
U18184,Something's Gotta Give
U18185,Lilo and Stitch
U18186,Something's Gotta Give
U18187,The Powerpuff Girls Movie
U18188,Mostly Martha
U18189,Justice League
U18190,Lilo and Stitch
U18191,The Killing
U18192,Lilo and Stitch
U18193,Something's Gotta Give
U18194,Spitfire Grill
U18195,Rudolph the Red-Nosed Reindeer
U18196,Lilo and Stitch
U18197,"Silkwood,Something's Gotta Give"
U18198,Something's Gotta Give
U18199,Something's Gotta Give
U18200,Silkwood
U18201,Immortal Beloved
U18202,"Rudolph the Red-Nosed Reindeer,Immortal Beloved"
U18203,The Weather Underground
U18204,Something's Gotta Give
U18205,Something's Gotta Give
U18206,Spitfire Grill
U18207,Lilo and Stitch
U18208,Carandiru
U18209,Lilo and Stitch
U18210,Immortal Beloved
U18211,What the #$*! Do We Know!?
U18212,What the #$*! Do We Know!?
U18213,Aqua Teen Hunger Force: Vol. 1
U18214,Lilo and Stitch
U18215,Something's Gotta Give
U18216,Something's Gotta Give
U18217,Something's Gotta Give
U18218,Lilo and Stitch
U18219,Something's Gotta Give
U18220,Something's Gotta Give
U18221,Aqua Teen Hunger Force: Vol. 1
U18222,Silkwood
U18223,"Aqua Teen Hunger Force: Vol. 1,Invader Zim"
U18224,Mostly Martha
U18225,What the #$*! Do We Know!?
U18226,Something's Gotta Give
U18227,"I Love Lucy: Season 2,Aqua Teen Hunger Force: Vol. 1"
U18228,The Powerpuff Girls Movie
U18229,Something's Gotta Give
U18230,Something's Gotta Give
U18231,Lilo and Stitch
U18232,"I Love Lucy: Season 2,Lilo and Stitch"
U18233,What the #$*! Do We Know!?
U18234,Lilo and Stitch
U18235,Silkwood
U18236,Something's Gotta Give
U18237,Something's Gotta Give
U18238,Something's Gotta Give
U18239,Something's Gotta Give
U18240,Lilo and Stitch
U18241,Aqua Teen Hunger Force: Vol. 1
U18242,Something's Gotta Give
U18243,The Killing
U18244,Dragonheart
U18245,Richard III
U18246,Mostly Martha
U18247,Something's Gotta Give
U18248,"The Great Race,Something's Gotta Give"
U18249,Aqua Teen Hunger Force: Vol. 1
U18250,Something's Gotta Give
U18251,What the #$*! Do We Know!?
U18252,"Lilo and Stitch,Something's Gotta Give"
U18253,Lilo and Stitch
U18254,ABC Primetime: Mel Gibson's The Passion of the Christ
U18255,Lilo and Stitch
U18256,"Something's Gotta Give,Invader Zim,Spartan"
U18257,Something's Gotta Give
U18258,Lilo and Stitch
U18259,Mostly Martha
U18260,I Love Lucy: Season 2
U18261,Congo
U18262,"I Love Lucy: Season 2,Congo"
U18263,"Lilo and Stitch,Something's Gotta Give"
U18264,Lilo and Stitch
U18265,Something's Gotta Give
U18266,"Spitfire Grill,Something's Gotta Give"
U18267,What the #$*! Do We Know!?
U18268,Immortal Beloved
U18269,"The Great Race,Immortal Beloved,Mostly Martha,Something's Gotta Give"
U18270,Silkwood
U18271,Silkwood
U18272,Lilo and Stitch
U18273,Something's Gotta Give
U18274,Justice League
U18275,Spitfire Grill
U18276,Richard III
U18277,Silkwood
U18278,Something's Gotta Give
U18279,Something's Gotta Give
U18280,"Lilo and Stitch,Something's Gotta Give"
U18281,Silkwood
U18282,Something's Gotta Give
U18283,What the #$*! Do We Know!?
U18284,Something's Gotta Give
U18285,Something's Gotta Give
U18286,Mostly Martha
U18287,Aqua Teen Hunger Force: Vol. 1
U18288,Aqua Teen Hunger Force: Vol. 1
U18289,Something's Gotta Give
U18290,Invader Zim
U18291,Aqua Teen Hunger Force: Vol. 1
U18292,Dragonheart
U18293,Spitfire Grill
U18294,Something's Gotta Give
U18295,The Great Race
U18296,Immortal Beloved
U18297,Something's Gotta Give
U18298,Lilo and Stitch
U18299,The Great Race
U18300,The Weather Underground
U18301,Lilo and Stitch
U18302,"Silkwood,Something's Gotta Give"
U18303,"Dragonheart,Something's Gotta Give"
U18304,Something's Gotta Give
U18305,Something's Gotta Give
U18306,Dragonheart
U18307,Dragonheart
U18308,Something's Gotta Give
U18309,Silkwood
U18310,Aqua Teen Hunger Force: Vol. 1
U18311,Something's Gotta Give
U18312,Lilo and Stitch
U18313,"Rudolph the Red-Nosed Reindeer,Congo,Lilo and Stitch"
U18314,Aqua Teen Hunger Force: Vol. 1
U18315,Something's Gotta Give
U18316,Something's Gotta Give
U18317,ABC Primetime: Mel Gibson's The Passion of the Christ
U18318,Something's Gotta Give
U18319,Something's Gotta Give
U18320,Lilo and Stitch
U18321,"Richard III,Something's Gotta Give"
U18322,Something's Gotta Give
U18323,"Jade,7 Seconds"
U18324,Lilo and Stitch
U18325,Something's Gotta Give
U18326,Silkwood
U18327,Something's Gotta Give
U18328,Lilo and Stitch
U18329,Something's Gotta Give
U18330,ABC Primetime: Mel Gibson's The Passion of the Christ
U18331,Something's Gotta Give
U18332,Dragonheart
U18333,Something's Gotta Give
U18334,Something's Gotta Give
U18335,Lilo and Stitch
U18336,Something's Gotta Give
U18337,Immortal Beloved
U18338,What the #$*! Do We Know!?
U18339,Something's Gotta Give
U18340,"I Love Lucy: Season 2,Silkwood"
U18341,The Great Race
U18342,Lilo and Stitch
U18343,Aqua Teen Hunger Force: Vol. 1
U18344,Aqua Teen Hunger Force: Vol. 1
U18345,Silkwood
U18346,Dragonheart
U18347,Lilo and Stitch
U18348,Something's Gotta Give
U18349,Something's Gotta Give
U18350,Something's Gotta Give
U18351,"Lilo and Stitch,Something's Gotta Give"
U18352,Something's Gotta Give
U18353,Immortal Beloved
U18354,What the #$*! Do We Know!?
U18355,"Immortal Beloved,Something's Gotta Give"
U18356,Something's Gotta Give
U18357,Congo
U18358,Something's Gotta Give
U18359,"Lilo and Stitch,Something's Gotta Give"
U18360,Something's Gotta Give
U18361,Mostly Martha
U18362,Rudolph the Red-Nosed Reindeer
U18363,Immortal Beloved
U18364,Aqua Teen Hunger Force: Vol. 1
U18365,Lilo and Stitch
U18366,Something's Gotta Give
U18367,Lilo and Stitch
U18368,"The Killing,Immortal Beloved"
U18369,What the #$*! Do We Know!?
U18370,"Lilo and Stitch,Something's Gotta Give"
U18371,"Congo,Dragonheart"
U18372,Something's Gotta Give
U18373,The Killing
U18374,Rudolph the Red-Nosed Reindeer
U18375,Invader Zim
U18376,Aqua Teen Hunger Force: Vol. 1
U18377,Lilo and Stitch
U18378,Something's Gotta Give
U18379,The Love Letter
U18380,Something's Gotta Give
U18381,Aqua Teen Hunger Force: Vol. 1
U18382,"Congo,Dragonheart"
U18383,Something's Gotta Give
U18384,Silkwood
U18385,"Spitfire Grill,Something's Gotta Give"
U18386,What the #$*! Do We Know!?
U18387,The Killing
U18388,Richard III
U18389,Something's Gotta Give
U18390,Rudolph the Red-Nosed Reindeer
U18391,The Great Race
U18392,Something's Gotta Give
U18393,Something's Gotta Give
U18394,Something's Gotta Give
U18395,Dragonheart
U18396,What the #$*! Do We Know!?
U18397,Richard III
U18398,"Immortal Beloved,Congo,Something's Gotta Give"
U18399,Silkwood
U18400,The Weather Underground
U18401,Something's Gotta Give
U18402,"Mostly Martha,Spartan"
U18403,Something's Gotta Give
U18404,ABC Primetime: Mel Gibson's The Passion of the Christ
U18405,Aqua Teen Hunger Force: Vol. 1
U18406,The Great Race
U18407,Something's Gotta Give
U18408,"ABC Primetime: Mel Gibson's The Passion of the Christ,7 Seconds"
U18409,Something's Gotta Give
U18410,"Immortal Beloved,Mostly Martha"
U18411,Something's Gotta Give
U18412,Aqua Teen Hunger Force: Vol. 1
U18413,Something's Gotta Give
U18414,"Justice League,Lilo and Stitch,Something's Gotta Give,Invader Zim"
U18415,Lilo and Stitch
U18416,"Spitfire Grill,Lilo and Stitch"
U18417,"Something's Gotta Give,ABC Primetime: Mel Gibson's The Passion of the Christ"
U18418,"Immortal Beloved,Something's Gotta Give"
U18419,Immortal Beloved
U18420,"Spitfire Grill,Something's Gotta Give"
U18421,Lilo and Stitch
U18422,Silkwood
U18423,"Lilo and Stitch,Something's Gotta Give"
U18424,Something's Gotta Give
U18425,Lilo and Stitch
U18426,Lilo and Stitch
U18427,Lilo and Stitch
U18428,Immortal Beloved
U18429,Richard III
U18430,Something's Gotta Give
U18431,Something's Gotta Give
U18432,The Weather Underground
U18433,Dragonheart
U18434,What the #$*! Do We Know!?
U18435,Invader Zim
U18436,Aqua Teen Hunger Force: Vol. 1
U18437,ABC Primetime: Mel Gibson's The Passion of the Christ
U18438,Something's Gotta Give
U18439,What the #$*! Do We Know!?
U18440,Aqua Teen Hunger Force: Vol. 1
U18441,Lilo and Stitch
U18442,Lilo and Stitch
U18443,Dragonheart
U18444,Lilo and Stitch
U18445,Something's Gotta Give
U18446,Immortal Beloved
U18447,The Bad and the Beautiful
U18448,Screamers
U18449,"Dragonheart,Lilo and Stitch"
U18450,Something's Gotta Give
U18451,What the #$*! Do We Know!?
U18452,Something's Gotta Give
U18453,The Great Race
U18454,ABC Primetime: Mel Gibson's The Passion of the Christ
U18455,Congo
U18456,Something's Gotta Give
U18457,Aqua Teen Hunger Force: Vol. 1
U18458,Justice League
U18459,Immortal Beloved
U18460,Lilo and Stitch
U18461,The Killing
U18462,Something's Gotta Give
U18463,Something's Gotta Give
U18464,Richard III
U18465,Something's Gotta Give
U18466,Something's Gotta Give
U18467,What the #$*! Do We Know!?
U18468,Something's Gotta Give
U18469,Immortal Beloved
U18470,Something's Gotta Give
U18471,Jingle All the Way
U18472,Something's Gotta Give
U18473,Lilo and Stitch
U18474,What the #$*! Do We Know!?
U18475,Lilo and Stitch
U18476,What the #$*! Do We Know!?
U18477,Something's Gotta Give
U18478,Something's Gotta Give
U18479,"Silkwood,Dragonheart,Something's Gotta Give"
U18480,Silkwood
U18481,Lilo and Stitch
U18482,Something's Gotta Give
U18483,"Immortal Beloved,Mostly Martha"
U18484,Rudolph the Red-Nosed Reindeer
U18485,Something's Gotta Give
U18486,"Lilo and Stitch,Something's Gotta Give"
U18487,Silkwood
U18488,The Great Race
U18489,Lilo and Stitch
U18490,The Weather Underground
U18491,Lilo and Stitch
U18492,Lilo and Stitch
U18493,Dragonheart
U18494,What the #$*! Do We Know!?
U18495,Something's Gotta Give
U18496,"Mostly Martha,Something's Gotta Give"
U18497,Silkwood
U18498,Lilo and Stitch
U18499,Something's Gotta Give
U18500,"The Great Race,Dragonheart,Something's Gotta Give"
U18501,Carandiru
U18502,The Weather Underground
U18503,Something's Gotta Give
U18504,Lilo and Stitch
U18505,Lilo and Stitch
U18506,Lilo and Stitch
U18507,Never Die Alone
U18508,"Lilo and Stitch,The Powerpuff Girls Movie"
U18509,"Silkwood,Something's Gotta Give"
U18510,I Love Lucy: Season 2
U18511,The Weather Underground
U18512,Something's Gotta Give
U18513,What the #$*! Do We Know!?
U18514,Lilo and Stitch
U18515,"Lilo and Stitch,Mostly Martha"
U18516,"Lilo and Stitch,Something's Gotta Give"
U18517,7 Seconds
U18518,Lilo and Stitch
